email,nickname,pid,showup_order,start_time,queryRespTime,updateRespTime,error
batch4450@batch.com.tw,測四四五零,276273,4222,20250626 16:43:51,426.97,401.70,
batch2850@batch.com.tw,測二八五零,274673,4223,20250626 16:43:51,390.63,424.29,
batch3097@batch.com.tw,測三零九七,274920,4224,20250626 16:43:51,535.94,482.03,
batch4048@batch.com.tw,測四零四八,275871,4225,20250626 16:43:51,505.85,480.46,
batch4633@batch.com.tw,測四六三三,276456,4226,20250626 16:43:51,401.00,434.30,
batch4916@batch.com.tw,測四九一六,276739,4227,20250626 16:43:51,355.29,509.08,
batch1248@batch.com.tw,測一二四八,273071,4228,20250626 16:43:51,477.08,322.01,
batch4999@batch.com.tw,測四九九九,276822,4229,20250626 16:43:52,477.54,338.57,
batch0680@batch.com.tw,測零六八零,272503,4230,20250626 16:43:52,539.36,265.43,
batch4933@batch.com.tw,測四九三三,276756,4231,20250626 16:43:52,486.11,294.15,
batch1700@batch.com.tw,測一七零零,273523,4232,20250626 16:43:52,354.02,332.66,
batch3146@batch.com.tw,測三一四六,274969,4233,20250626 16:43:52,447.06,375.08,
batch1531@batch.com.tw,測一五三一,273354,4234,20250626 16:43:52,425.57,373.48,
batch0113@batch.com.tw,測零一一三,271936,4235,20250626 16:43:52,392.45,427.67,
batch1015@batch.com.tw,測一零一五,272838,4236,20250626 16:43:52,390.16,463.01,
batch3715@batch.com.tw,測三七一五,275538,4237,20250626 16:43:52,291.09,426.90,
batch4966@batch.com.tw,測四九六六,276789,4238,20250626 16:43:52,423.66,380.30,
batch3581@batch.com.tw,測三五八一,275404,4239,20250626 16:43:52,426.96,376.55,
batch1783@batch.com.tw,測一七八三,273606,4240,20250626 16:43:52,481.85,448.66,
batch3312@batch.com.tw,測三三一二,275135,4241,20250626 16:43:52,481.90,453.99,
batch3362@batch.com.tw,測三三六二,275185,4242,20250626 16:43:53,441.60,443.59,
batch3379@batch.com.tw,測三三七九,275202,4243,20250626 16:43:53,466.57,442.48,
batch4300@batch.com.tw,測四三零零,276123,4244,20250626 16:43:53,329.34,441.51,
batch4666@batch.com.tw,測四六六六,276489,4245,20250626 16:43:53,290.58,474.09,
batch4566@batch.com.tw,測四五六六,276389,4246,20250626 16:43:53,471.56,600.02,
batch2900@batch.com.tw,測二九零零,274723,4247,20250626 16:43:53,303.87,462.71,
batch3984@batch.com.tw,測三九八四,275807,4248,20250626 16:43:53,376.85,284.04,
batch1833@batch.com.tw,測一八三三,273656,4249,20250626 16:43:53,458.62,248.35,
batch3262@batch.com.tw,測三二六二,275085,4250,20250626 16:43:54,356.82,306.41,
batch0730@batch.com.tw,測零七三零,272553,4251,20250626 16:43:54,372.27,207.00,
batch2350@batch.com.tw,測二三五零,274173,4252,20250626 16:43:54,376.01,244.34,
batch3445@batch.com.tw,測三四四五,275268,4253,20250626 16:43:54,361.47,352.63,
batch0547@batch.com.tw,測零五四七,272370,4254,20250626 16:43:54,414.71,292.49,
batch0597@batch.com.tw,測零五九七,272420,4255,20250626 16:43:54,448.62,374.92,
batch0130@batch.com.tw,測零一三零,271953,4256,20250626 16:43:54,457.78,361.83,
batch0914@batch.com.tw,測零九一四,272737,4257,20250626 16:43:54,471.56,294.90,
batch3749@batch.com.tw,測三七四九,275572,4258,20250626 16:43:54,425.92,410.30,
batch0180@batch.com.tw,測零一八零,272003,4259,20250626 16:43:54,424.92,501.81,
batch0498@batch.com.tw,測零四九八,272321,4260,20250626 16:43:54,450.56,525.98,
batch4434@batch.com.tw,測四四三四,276257,4261,20250626 16:43:54,426.93,497.70,
batch0697@batch.com.tw,測零六九七,272520,4262,20250626 16:43:55,349.46,482.77,
batch0647@batch.com.tw,測零六四七,272470,4263,20250626 16:43:55,282.80,472.73,
batch0031@batch.com.tw,測零零三一,271854,4264,20250626 16:43:55,270.75,504.41,
batch3113@batch.com.tw,測三一一三,274936,4265,20250626 16:43:55,256.36,489.21,
batch4216@batch.com.tw,測四二一六,276039,4266,20250626 16:43:55,218.56,413.43,
batch2582@batch.com.tw,測二五八二,274405,4267,20250626 16:43:55,374.48,589.75,
batch0965@batch.com.tw,測零九六五,272788,4268,20250626 16:43:55,378.81,603.36,
batch3515@batch.com.tw,測三五一五,275338,4269,20250626 16:43:55,212.09,1064.76,
batch4783@batch.com.tw,測四七八三,276606,4270,20250626 16:43:55,364.93,445.31,
batch2167@batch.com.tw,測二一六七,273990,4272,20250626 16:43:56,322.09,393.31,
batch1298@batch.com.tw,測一二九八,273121,4273,20250626 16:43:56,332.63,480.15,
batch3866@batch.com.tw,測三八六六,275689,4274,20250626 16:43:55,807.21,363.20,
batch2817@batch.com.tw,測二八一七,274640,4275,20250626 16:43:55,837.82,361.63,
batch2565@batch.com.tw,測二五六五,274388,4276,20250626 16:43:56,484.62,487.18,
batch1398@batch.com.tw,測一三九八,273221,4277,20250626 16:43:56,466.99,460.14,
batch1382@batch.com.tw,測一三八二,273205,4271,20250626 16:43:55,363.38,945.96,
batch1482@batch.com.tw,測一四八二,273305,4278,20250626 16:43:56,426.67,588.16,
batch2333@batch.com.tw,測二三三三,274156,4279,20250626 16:43:56,403.18,583.49,
batch1767@batch.com.tw,測一七六七,273590,4280,20250626 16:43:56,415.17,566.58,
batch1850@batch.com.tw,測一八五零,273673,4281,20250626 16:43:56,369.36,505.62,
batch0230@batch.com.tw,測零二三零,272053,4282,20250626 16:43:56,498.30,561.12,
batch4549@batch.com.tw,測四五四九,276372,4283,20250626 16:43:57,232.48,424.96,
batch0948@batch.com.tw,測零九四八,272771,4284,20250626 16:43:56,530.13,411.71,
batch3598@batch.com.tw,測三五九八,275421,4285,20250626 16:43:57,361.13,457.23,
batch1633@batch.com.tw,測一六三三,273456,4286,20250626 16:43:57,509.19,334.00,
batch2750@batch.com.tw,測二七五零,274573,4287,20250626 16:43:57,396.13,367.97,
batch3495@batch.com.tw,測三四九五,275318,4288,20250626 16:43:57,472.02,303.34,
batch4417@batch.com.tw,測四四一七,276240,4289,20250626 16:43:57,928.97,311.00,
batch3179@batch.com.tw,測三一七九,275002,4290,20250626 16:43:57,605.69,258.80,
batch4199@batch.com.tw,測四一九九,276022,4291,20250626 16:43:57,604.21,273.26,
batch2934@batch.com.tw,測二九三四,274757,4292,20250626 16:43:57,608.02,290.41,
batch4149@batch.com.tw,測四一四九,275972,4293,20250626 16:43:57,551.79,398.11,
batch2117@batch.com.tw,測二一一七,273940,4294,20250626 16:43:58,567.01,426.84,
batch4532@batch.com.tw,測四五三二,276355,4295,20250626 16:43:57,601.33,494.07,
batch0213@batch.com.tw,測零二一三,272036,4296,20250626 16:43:58,601.17,434.83,
batch1515@batch.com.tw,測一五一五,273338,4297,20250626 16:43:58,444.48,588.75,
batch3279@batch.com.tw,測三二七九,275102,4298,20250626 16:43:58,400.56,683.83,
batch4467@batch.com.tw,測四四六七,276290,4299,20250626 16:43:58,475.66,722.77,
batch4166@batch.com.tw,測四一六六,275989,4300,20250626 16:43:58,331.72,585.67,
batch2800@batch.com.tw,測二八零零,274623,4301,20250626 16:43:58,346.85,580.67,
batch1365@batch.com.tw,測一三六五,273188,4302,20250626 16:43:59,351.87,533.70,
batch0814@batch.com.tw,測零八一四,272637,4303,20250626 16:43:59,335.73,541.77,
batch2400@batch.com.tw,測二四零零,274223,4304,20250626 16:43:59,298.74,545.47,
batch0564@batch.com.tw,測零五六四,272387,4305,20250626 16:43:59,328.85,656.47,
batch4484@batch.com.tw,測四四八四,276307,4306,20250626 16:43:59,390.76,435.13,
batch3329@batch.com.tw,測三三二九,275152,4307,20250626 16:43:59,416.95,643.36,
batch3229@batch.com.tw,測三二二九,275052,4308,20250626 16:43:59,526.13,338.58,
batch3548@batch.com.tw,測三五四八,275371,4309,20250626 16:43:59,580.48,305.90,
batch0263@batch.com.tw,測零二六三,272086,4310,20250626 16:43:59,517.48,640.17,
batch0347@batch.com.tw,測零三四七,272170,4311,20250626 16:43:59,452.89,667.28,
batch1081@batch.com.tw,測一零八一,272904,4312,20250626 16:43:58,459.11,1937.13,
batch1448@batch.com.tw,測一四四八,273271,4313,20250626 16:43:59,548.24,578.59,
batch3130@batch.com.tw,測三一三零,274953,4314,20250626 16:44:00,598.75,692.26,
batch4384@batch.com.tw,測四三八四,276207,4315,20250626 16:43:59,296.92,2111.87,
batch1098@batch.com.tw,測一零九八,272921,4316,20250626 16:44:00,682.67,962.41,
batch2500@batch.com.tw,測二五零零,274323,4317,20250626 16:44:00,421.86,757.95,
batch0747@batch.com.tw,測零七四七,272570,4318,20250626 16:44:00,483.37,1005.45,
batch3212@batch.com.tw,測三二一二,275035,4320,20250626 16:44:01,280.45,632.08,
batch2917@batch.com.tw,測二九一七,274740,4321,20250626 16:44:00,545.28,969.79,
batch1650@batch.com.tw,測一六五零,273473,4322,20250626 16:44:00,619.51,665.01,
batch0197@batch.com.tw,測零一九七,272020,4319,20250626 16:44:00,431.40,1260.73,
batch1115@batch.com.tw,測一一一五,272938,4323,20250626 16:44:01,651.84,756.64,
batch1031@batch.com.tw,測一零三一,272854,4324,20250626 16:44:01,711.23,670.45,
batch1934@batch.com.tw,測一九三四,273757,4325,20250626 16:44:00,419.62,1439.19,
batch4015@batch.com.tw,測四零一五,275838,4326,20250626 16:44:01,648.11,325.49,
batch4683@batch.com.tw,測四六八三,276506,4327,20250626 16:44:00,477.35,1669.52,
batch2467@batch.com.tw,測二四六七,274290,4328,20250626 16:44:01,776.89,259.02,
batch0864@batch.com.tw,測零八六四,272687,4329,20250626 16:44:01,779.40,271.77,
batch0280@batch.com.tw,測零二八零,272103,4330,20250626 16:44:01,960.50,274.53,
batch1800@batch.com.tw,測一八零零,273623,4331,20250626 16:44:01,1008.33,339.84,
batch3064@batch.com.tw,測三零六四,274887,4332,20250626 16:44:02,742.33,416.43,
batch3816@batch.com.tw,測三八一六,275639,4333,20250626 16:44:01,972.17,435.85,
batch1900@batch.com.tw,測一九零零,273723,4334,20250626 16:44:02,906.69,387.69,
batch2983@batch.com.tw,測二九八三,274806,4335,20250626 16:44:02,718.77,418.17,
batch1265@batch.com.tw,測一二六五,273088,4337,20250626 16:44:02,579.31,526.62,
batch4583@batch.com.tw,測四五八三,276406,4338,20250626 16:44:02,535.10,401.80,
batch1734@batch.com.tw,測一七三四,273557,4339,20250626 16:44:02,763.76,511.13,
batch3346@batch.com.tw,測三三四六,275169,4340,20250626 16:44:02,650.13,477.17,
batch3951@batch.com.tw,測三九五一,275774,4341,20250626 16:44:03,546.76,471.59,
batch1132@batch.com.tw,測一一三二,272955,4342,20250626 16:44:03,238.34,466.84,
batch3163@batch.com.tw,測三一六三,274986,4343,20250626 16:44:01,931.37,1531.91,
batch3833@batch.com.tw,測三八三三,275656,4336,20250626 16:44:02,760.09,953.90,
batch4099@batch.com.tw,測四零九九,275922,4344,20250626 16:44:03,260.72,445.18,
batch1499@batch.com.tw,測一四九九,273322,4346,20250626 16:44:03,276.85,531.69,
batch4250@batch.com.tw,測四二五零,276073,4347,20250626 16:44:03,323.25,428.18,
batch1215@batch.com.tw,測一二一五,273038,4348,20250626 16:44:04,315.36,494.92,
batch1048@batch.com.tw,測一零四八,272871,4349,20250626 16:44:02,730.02,1437.70,
batch2649@batch.com.tw,測二六四九,274472,4350,20250626 16:44:04,357.26,467.61,
batch3412@batch.com.tw,測三四一二,275235,4351,20250626 16:44:04,399.39,455.56,
batch3883@batch.com.tw,測三八八三,275706,4345,20250626 16:44:03,253.94,1230.12,
batch4700@batch.com.tw,測四七零零,276523,4352,20250626 16:44:04,425.65,388.44,
batch0614@batch.com.tw,測零六一四,272437,4353,20250626 16:44:04,519.44,375.87,
batch0531@batch.com.tw,測零五三一,272354,4354,20250626 16:44:04,490.35,426.81,
batch0431@batch.com.tw,測零四三一,272254,4355,20250626 16:44:04,419.14,374.43,
batch2016@batch.com.tw,測二零一六,273839,4356,20250626 16:44:04,485.74,413.31,
batch2683@batch.com.tw,測二六八三,274506,4357,20250626 16:44:04,508.42,320.18,
batch1968@batch.com.tw,測一九六八,273791,4358,20250626 16:44:04,513.90,326.88,
batch1282@batch.com.tw,測一二八二,273105,4359,20250626 16:44:05,542.73,334.83,
batch2300@batch.com.tw,測二三零零,274123,4361,20250626 16:44:05,407.79,322.25,
batch4065@batch.com.tw,測四零六五,275888,4362,20250626 16:44:05,439.09,317.78,
batch1315@batch.com.tw,測一三一五,273138,4363,20250626 16:44:05,469.53,352.13,
batch0982@batch.com.tw,測零九八二,272805,4364,20250626 16:44:05,491.55,319.75,
batch2867@batch.com.tw,測二八六七,274690,4360,20250626 16:44:05,548.52,849.00,
batch3396@batch.com.tw,測三三九六,275219,4365,20250626 16:44:05,455.13,568.66,
batch2234@batch.com.tw,測二二三四,274057,4366,20250626 16:44:05,375.79,228.42,
batch2950@batch.com.tw,測二九五零,274773,4367,20250626 16:44:06,401.26,260.48,
batch2267@batch.com.tw,測二二六七,274090,4368,20250626 16:44:05,378.87,626.46,
batch0080@batch.com.tw,測零零八零,271903,4369,20250626 16:44:05,385.36,636.56,
batch1349@batch.com.tw,測一三四九,273172,4370,20250626 16:44:06,430.82,578.54,
batch2134@batch.com.tw,測二一三四,273957,4371,20250626 16:44:06,406.32,503.89,
batch4750@batch.com.tw,測四七五零,276573,4372,20250626 16:44:06,343.99,416.33,
batch1717@batch.com.tw,測一七一七,273540,4373,20250626 16:44:06,284.19,333.13,
batch1548@batch.com.tw,測一五四八,273371,4374,20250626 16:44:06,366.12,302.00,
batch3000@batch.com.tw,測三零零零,274823,4376,20250626 16:44:06,725.89,344.28,
batch0414@batch.com.tw,測零四一四,272237,4375,20250626 16:44:06,312.30,346.86,
batch4600@batch.com.tw,測四六零零,276423,4377,20250626 16:44:06,237.20,1045.01,
batch2700@batch.com.tw,測二七零零,274523,4378,20250626 16:44:07,209.84,355.88,
batch1667@batch.com.tw,測一六六七,273490,4379,20250626 16:44:06,294.08,1304.25,
batch4116@batch.com.tw,測四一一六,275939,4380,20250626 16:44:07,387.85,302.70,
batch3934@batch.com.tw,測三九三四,275757,4381,20250626 16:44:07,250.76,424.72,
batch0515@batch.com.tw,測零五一五,272338,4382,20250626 16:44:07,234.97,328.65,
batch3649@batch.com.tw,測三六四九,275472,4383,20250626 16:44:06,334.27,838.55,
batch0831@batch.com.tw,測零八三一,272654,4384,20250626 16:44:06,271.92,1562.85,
batch3462@batch.com.tw,測三四六二,275285,4385,20250626 16:44:07,231.57,329.90,
batch1684@batch.com.tw,測一六八四,273507,4386,20250626 16:44:07,234.83,408.73,
batch4800@batch.com.tw,測四八零零,276623,4387,20250626 16:44:07,247.26,373.46,
batch0381@batch.com.tw,測零三八一,272204,4388,20250626 16:44:07,217.66,1228.84,
batch0781@batch.com.tw,測零七八一,272604,4389,20250626 16:44:07,352.61,379.26,
batch4317@batch.com.tw,測四三一七,276140,4390,20250626 16:44:08,339.49,300.80,
batch4983@batch.com.tw,測四九八三,276806,4391,20250626 16:44:08,336.86,291.82,
batch3031@batch.com.tw,測三零三一,274854,4392,20250626 16:44:07,384.34,1236.68,
batch4367@batch.com.tw,測四三六七,276190,4393,20250626 16:44:08,305.39,299.87,
batch3900@batch.com.tw,測三九零零,275723,4394,20250626 16:44:08,317.86,282.86,
batch1565@batch.com.tw,測一五六五,273388,4395,20250626 16:44:08,888.44,305.21,
batch1232@batch.com.tw,測一二三二,273055,4396,20250626 16:44:08,424.43,302.34,
batch0448@batch.com.tw,測零四四八,272271,4397,20250626 16:44:08,428.73,285.40,
batch2767@batch.com.tw,測二七六七,274590,4398,20250626 16:44:08,344.11,288.15,
batch0581@batch.com.tw,測零五八一,272404,4399,20250626 16:44:08,345.67,277.15,
batch4351@batch.com.tw,測四三五一,276174,4400,20250626 16:44:09,321.48,277.90,
batch0631@batch.com.tw,測零六三一,272454,4401,20250626 16:44:09,371.42,301.75,
batch3246@batch.com.tw,測三二四六,275069,4402,20250626 16:44:09,288.35,269.66,
batch2217@batch.com.tw,測二二一七,274040,4403,20250626 16:44:09,295.82,273.55,
batch2050@batch.com.tw,測二零五零,273873,4404,20250626 16:44:09,301.98,342.11,
batch0999@batch.com.tw,測零九九九,272822,4406,20250626 16:44:09,337.66,330.44,
batch2101@batch.com.tw,測二一零一,273924,4407,20250626 16:44:09,280.79,317.25,
batch3699@batch.com.tw,測三六九九,275522,4408,20250626 16:44:09,268.38,310.05,
batch2666@batch.com.tw,測二六六六,274489,4409,20250626 16:44:09,275.31,256.40,
batch4617@batch.com.tw,測四六一七,276440,4410,20250626 16:44:10,293.38,275.52,
batch0932@batch.com.tw,測零九三二,272755,4411,20250626 16:44:10,259.63,267.49,
batch0015@batch.com.tw,測零零一五,271838,4412,20250626 16:44:10,308.49,259.75,
batch1149@batch.com.tw,測一一四九,272972,4414,20250626 16:44:10,300.78,303.48,
batch1332@batch.com.tw,測一三三二,273155,4413,20250626 16:44:10,290.89,293.65,
batch1917@batch.com.tw,測一九一七,273740,4405,20250626 16:44:09,301.17,841.18,
batch0465@batch.com.tw,測零四六五,272288,4415,20250626 16:44:10,298.97,257.12,
batch1182@batch.com.tw,測一一八二,273005,4416,20250626 16:44:10,295.12,239.41,
batch3296@batch.com.tw,測三二九六,275119,4417,20250626 16:44:10,301.07,298.96,
batch2884@batch.com.tw,測二八八四,274707,4418,20250626 16:44:10,308.01,274.03,
batch1817@batch.com.tw,測一八一七,273640,4419,20250626 16:44:10,339.34,262.23,
batch2033@batch.com.tw,測二零三三,273856,4420,20250626 16:44:11,324.08,252.52,
batch4900@batch.com.tw,測四九零零,276723,4421,20250626 16:44:11,330.82,241.41,
batch4867@batch.com.tw,測四八六七,276690,4422,20250626 16:44:11,343.19,256.28,
batch0482@batch.com.tw,測零四八二,272305,4423,20250626 16:44:10,540.77,238.56,
batch3565@batch.com.tw,測三五六五,275388,4424,20250626 16:44:11,226.00,337.14,
batch2734@batch.com.tw,測二七三四,274557,4425,20250626 16:44:11,260.73,308.97,
batch4950@batch.com.tw,測四九五零,276773,4426,20250626 16:44:11,264.37,333.04,
batch4267@batch.com.tw,測四二六七,276090,4427,20250626 16:44:11,258.36,269.32,
batch4082@batch.com.tw,測四零八二,275905,4428,20250626 16:44:11,239.17,341.67,
batch3850@batch.com.tw,測三八五零,275673,4429,20250626 16:44:11,228.95,353.20,
batch4284@batch.com.tw,測四二八四,276107,4430,20250626 16:44:10,227.73,1357.90,
batch3632@batch.com.tw,測三六三二,275455,4431,20250626 16:44:11,246.46,282.58,
batch1751@batch.com.tw,測一七五一,273574,4432,20250626 16:44:11,252.81,267.88,
batch4717@batch.com.tw,測四七一七,276540,4433,20250626 16:44:12,291.43,265.40,
batch3048@batch.com.tw,測三零四八,274871,4434,20250626 16:44:12,267.61,208.98,
batch5000@batch.com.tw,測五零零零,276823,4435,20250626 16:44:12,241.18,202.23,
batch2599@batch.com.tw,測二五九九,274422,4436,20250626 16:44:12,235.76,272.71,
batch3196@batch.com.tw,測三一九六,275019,4437,20250626 16:44:12,235.96,266.52,
batch0664@batch.com.tw,測零六六四,272487,4438,20250626 16:44:12,265.69,317.30,
batch3615@batch.com.tw,測三六一五,275438,4439,20250626 16:44:12,310.06,280.30,
batch3429@batch.com.tw,測三四二九,275252,4440,20250626 16:44:12,302.02,282.75,
batch3015@batch.com.tw,測三零一五,274838,4441,20250626 16:44:12,287.82,346.38,
batch2967@batch.com.tw,測二九六七,274790,4442,20250626 16:44:12,274.89,333.84,
batch2417@batch.com.tw,測二四一七,274240,4443,20250626 16:44:12,306.59,329.42,
batch4183@batch.com.tw,測四一八三,276006,4444,20250626 16:44:12,290.54,349.97,
batch4334@batch.com.tw,測四三三四,276157,4445,20250626 16:44:12,268.89,491.16,
batch0297@batch.com.tw,測零二九七,272120,4446,20250626 16:44:13,267.84,375.44,
batch2384@batch.com.tw,測二三八四,274207,4447,20250626 16:44:13,261.19,380.90,
batch0147@batch.com.tw,測零一四七,271970,4448,20250626 16:44:12,272.47,894.21,
batch2317@batch.com.tw,測二三一七,274140,4449,20250626 16:44:13,211.41,358.31,
batch4032@batch.com.tw,測四零三二,275855,4450,20250626 16:44:13,231.23,269.36,
batch0898@batch.com.tw,測零八九八,272721,4451,20250626 16:44:13,276.69,225.98,
batch3479@batch.com.tw,測三四七九,275302,4452,20250626 16:44:13,329.83,225.52,
batch2067@batch.com.tw,測二零六七,273890,4453,20250626 16:44:13,289.42,252.25,
batch3733@batch.com.tw,測三七三三,275556,4454,20250626 16:44:13,277.72,255.97,
batch1951@batch.com.tw,測一九五一,273774,4455,20250626 16:44:14,292.84,282.36,
batch0764@batch.com.tw,測零七六四,272587,4456,20250626 16:44:14,322.28,281.53,
batch2084@batch.com.tw,測二零八四,273907,4457,20250626 16:44:14,338.05,285.99,
batch3783@batch.com.tw,測三七八三,275606,4458,20250626 16:44:14,387.28,304.08,
batch2367@batch.com.tw,測二三六七,274190,4459,20250626 16:44:13,1014.33,310.88,
batch0848@batch.com.tw,測零八四八,272671,4460,20250626 16:44:14,448.26,347.83,
batch4133@batch.com.tw,測四一三三,275956,4461,20250626 16:44:14,417.06,325.33,
batch2251@batch.com.tw,測二二五一,274074,4462,20250626 16:44:14,370.68,289.00,
batch2717@batch.com.tw,測二七一七,274540,4463,20250626 16:44:14,353.58,310.27,
batch2549@batch.com.tw,測二五四九,274372,4464,20250626 16:44:14,336.90,317.64,
batch0499@batch.com.tw,測零四九九,272322,4465,20250626 16:44:14,291.59,328.23,
batch1199@batch.com.tw,測一一九九,273022,4466,20250626 16:44:14,204.10,347.18,
batch0097@batch.com.tw,測零零九七,271920,4467,20250626 16:44:14,246.37,421.70,
batch1166@batch.com.tw,測一一六六,272989,4468,20250626 16:44:15,232.67,375.16,
batch1617@batch.com.tw,測一六一七,273440,4469,20250626 16:44:15,225.03,322.86,
batch2434@batch.com.tw,測二四三四,274257,4470,20250626 16:44:15,213.53,328.08,
batch2516@batch.com.tw,測二五一六,274339,4471,20250626 16:44:15,259.09,331.77,
batch3968@batch.com.tw,測三九六八,275791,4472,20250626 16:44:15,264.98,365.39,
batch1415@batch.com.tw,測一四一五,273238,4473,20250626 16:44:15,263.93,363.05,
batch3683@batch.com.tw,測三六八三,275506,4474,20250626 16:44:15,295.26,366.68,
batch4834@batch.com.tw,測四八三四,276657,4475,20250626 16:44:15,297.92,360.54,
batch0798@batch.com.tw,測零七九八,272621,4476,20250626 16:44:15,300.19,303.39,
batch1884@batch.com.tw,測一八八四,273707,4477,20250626 16:44:15,294.46,311.44,
batch4650@batch.com.tw,測四六五零,276473,4478,20250626 16:44:15,320.55,270.79,
batch4817@batch.com.tw,測四八一七,276640,4479,20250626 16:44:16,323.50,289.34,
batch2532@batch.com.tw,測二五三二,274355,4480,20250626 16:44:16,336.15,308.29,
batch4401@batch.com.tw,測四四零一,276224,4481,20250626 16:44:16,393.64,309.16,
batch1985@batch.com.tw,測一九八五,273808,4482,20250626 16:44:16,392.66,267.39,
batch4734@batch.com.tw,測四七三四,276557,4483,20250626 16:44:16,322.93,272.87,
batch1065@batch.com.tw,測一零六五,272888,4484,20250626 16:44:16,330.94,277.77,
batch4451@batch.com.tw,測四四五一,276274,4485,20250626 16:44:16,340.97,340.24,
batch3766@batch.com.tw,測三七六六,275589,4486,20250626 16:44:16,365.57,287.18,
batch3081@batch.com.tw,測三零八一,274904,4487,20250626 16:44:16,383.79,308.94,
batch2784@batch.com.tw,測二七八四,274607,4488,20250626 16:44:16,303.88,304.96,
batch1867@batch.com.tw,測一八六七,273690,4489,20250626 16:44:16,321.26,297.81,
batch2851@batch.com.tw,測二八五一,274674,4490,20250626 16:44:16,300.82,315.39,
batch2633@batch.com.tw,測二六三三,274456,4491,20250626 16:44:17,307.71,329.44,
batch0247@batch.com.tw,測零二四七,272070,4492,20250626 16:44:17,302.98,348.07,
batch0714@batch.com.tw,測零七一四,272537,4493,20250626 16:44:17,259.61,373.98,
batch0048@batch.com.tw,測零零四八,271871,4494,20250626 16:44:17,265.29,317.29,
batch1701@batch.com.tw,測一七零一,273524,4496,20250626 16:44:17,305.82,258.01,
batch0164@batch.com.tw,測零一六四,271987,4498,20250626 16:44:17,255.26,254.02,
batch2616@batch.com.tw,測二六一六,274439,4499,20250626 16:44:17,211.27,243.67,
batch1432@batch.com.tw,測一四三二,273255,4500,20250626 16:44:17,212.21,245.48,
batch4516@batch.com.tw,測四五一六,276339,4501,20250626 16:44:17,258.87,279.99,
batch3496@batch.com.tw,測三四九六,275319,4495,20250626 16:44:17,315.08,894.88,
batch1466@batch.com.tw,測一四六六,273289,4502,20250626 16:44:18,296.00,252.41,
batch4917@batch.com.tw,測四九一七,276740,4503,20250626 16:44:18,281.26,269.81,
batch1600@batch.com.tw,測一六零零,273423,4497,20250626 16:44:17,306.49,861.38,
batch2184@batch.com.tw,測二一八四,274007,4504,20250626 16:44:18,293.65,262.80,
batch2834@batch.com.tw,測二八三四,274657,4505,20250626 16:44:18,297.07,309.97,
batch4301@batch.com.tw,測四三零一,276124,4506,20250626 16:44:18,351.54,269.46,
batch4884@batch.com.tw,測四八八四,276707,4507,20250626 16:44:18,349.45,274.69,
batch2151@batch.com.tw,測二一五一,273974,4508,20250626 16:44:18,357.58,311.88,
batch0314@batch.com.tw,測零三一四,272137,4509,20250626 16:44:18,295.10,372.94,
batch1532@batch.com.tw,測一五三二,273355,4510,20250626 16:44:18,247.67,362.77,
batch2901@batch.com.tw,測二九零一,274724,4511,20250626 16:44:18,250.23,330.53,
batch4234@batch.com.tw,測四二三四,276057,4513,20250626 16:44:18,236.55,258.55,
batch0064@batch.com.tw,測零零六四,271887,4514,20250626 16:44:18,240.10,267.21,
batch2451@batch.com.tw,測二四五一,274274,4515,20250626 16:44:19,272.55,237.54,
batch4767@batch.com.tw,測四七六七,276590,4516,20250626 16:44:19,255.16,252.53,
batch2484@batch.com.tw,測二四八四,274307,4512,20250626 16:44:18,244.89,880.68,
batch1583@batch.com.tw,測一五八三,273406,4517,20250626 16:44:19,290.37,276.80,
batch2284@batch.com.tw,測二二八四,274107,4518,20250626 16:44:19,284.18,291.37,
batch3363@batch.com.tw,測三三六三,275186,4519,20250626 16:44:19,262.97,275.64,
batch4851@batch.com.tw,測四八五一,276674,4520,20250626 16:44:19,251.08,274.10,
batch4634@batch.com.tw,測四六三四,276457,4521,20250626 16:44:19,250.70,319.92,
batch3750@batch.com.tw,測三七五零,275573,4522,20250626 16:44:19,249.44,316.54,
batch4217@batch.com.tw,測四二一七,276040,4523,20250626 16:44:19,279.18,226.08,
batch4049@batch.com.tw,測四零四九,275872,4524,20250626 16:44:19,345.88,242.64,
batch2201@batch.com.tw,測二二零一,274024,4525,20250626 16:44:20,343.87,302.76,
batch3666@batch.com.tw,測三六六六,275489,4526,20250626 16:44:20,303.20,285.69,
batch3114@batch.com.tw,測三一一四,274937,4527,20250626 16:44:20,267.67,284.29,
batch4934@batch.com.tw,測四九三四,276757,4528,20250626 16:44:20,251.40,306.88,
batch1016@batch.com.tw,測一零一六,272839,4529,20250626 16:44:20,253.76,247.41,
batch1500@batch.com.tw,測一五零零,273323,4530,20250626 16:44:20,234.04,280.93,
batch3917@batch.com.tw,測三九一七,275740,4531,20250626 16:44:20,247.44,318.24,
batch4967@batch.com.tw,測四九六七,276790,4532,20250626 16:44:20,262.06,359.12,
batch0598@batch.com.tw,測零五九八,272421,4533,20250626 16:44:20,233.85,324.35,
batch0681@batch.com.tw,測零六八一,272504,4534,20250626 16:44:20,239.01,349.40,
batch0331@batch.com.tw,測零三三一,272154,4535,20250626 16:44:20,303.20,371.05,
batch3800@batch.com.tw,測三八零零,275623,4536,20250626 16:44:21,274.43,300.85,
batch0882@batch.com.tw,測零八八二,272705,4537,20250626 16:44:21,259.07,348.05,
batch3147@batch.com.tw,測三一四七,274970,4538,20250626 16:44:21,217.65,342.37,
